Joe,19,32,10,13,2
Jill,10,27,19,22,5
Jill,21,20,28,40,4
Joy,34,38,14,42,4
Joy,20,46,37,35,4
Sam,9,34,46,50,3
Mel,41,8,47,29,4
Mel,26,28,18,6,2
Mel,39,12,47,8,1
Jill,34,37,46,20,2
Mel,46,49,9,11,5
Joy,40,12,48,21,4
Jill,32,27,4,5,2
Joe,39,45,38,20,3
Mel,34,2,35,19,3
Mel,40,47,16,43,5
Joe,10,2,14,9,2
Sam,43,45,17,10,5
Mel,18,18,47,50,1
Mel,49,31,21,3,4
Jill,22,32,11,43,4
Mel,12,34,20,4,5
Jill,21,29,24,21,3
Joe,13,20,38,21,3
Jill,18,45,37,45,1
Joe,18,9,46,5,5
Joy,15,22,14,8,3
Joy,35,1,21,48,2
Joe,47,17,46,14,2
Joy,10,7,37,36,1
Sam,37,13,31,47,1
Joy,2,49,19,33,2
Jill,14,46,40,24,2
Joe,42,1,34,40,5
Mel,21,37,2,1,5
Joy,46,13,31,4,3
Sam,13,22,1,45,5
Jill,29,28,10,16,1
Mel,23,35,13,35,5
Mel,38,37,30,35,3
Sam,33,8,12,17,5
Joe,45,12,9,27,5
Sam,48,47,23,19,1
Jill,4,36,14,47,5
Jill,11,16,29,37,2
Mel,9,1,22,5,2
Mel,26,22,30,20,1
Joy,19,30,35,19,3
Joy,42,38,35,47,3
Mel,27,41,38,16,1
Joe,23,20,49,26,1
Joe,42,36,26,6,4
Mel,30,16,8,4,5
Joy,31,19,25,18,4
Mel,29,36,18,6,5
Joe,33,13,34,10,4
Joe,2,46,41,41,5
Sam,27,2,32,27,2
Joy,27,22,36,35,5
Mel,19,18,20,49,2
Sam,35,31,49,21,4
Joy,42,10,47,16,1
Jill,36,5,37,48,5
Joe,3,40,10,43,4
Sam,13,28,37,22,1
Sam,13,17,6,2,2
Jill,38,14,42,45,2
Mel,4,36,30,14,2
Joy,8,6,1,36,4
Sam,14,32,3,44,2
Joe,12,48,4,33,3
Joe,2,36,48,13,2
Mel,18,13,22,24,5
Mel,31,38,42,44,4
Joe,3,1,4,16,1
Mel,15,22,49,34,1
Joe,25,23,38,6,3
Jill,10,1,32,32,4
Joe,2,18,22,42,5
Joe,22,42,11,8,4
Jill,30,28,16,37,5
Mel,41,15,49,39,3
Jill,15,42,46,1,2
Mel,4,14,1,1,5
Joy,6,16,46,23,1
Joe,42,4,47,12,2
Mel,49,22,12,9,1
Sam,17,17,42,5,3
Joe,3,13,44,31,3
Joy,10,25,48,17,4
Joe,10,25,27,25,4
Jill,46,17,35,27,4
Sam,26,47,19,30,1
Sam,8,14,14,36,4
Joe,38,9,24,41,3
Mel,38,18,5,12,2
Mel,12,50,21,14,5
Sam,39,21,38,30,3
Mel,34,41,28,11,2
Mel,12,42,29,8,4
Jill,39,16,19,23,4
Jill,29,34,44,40,2
Joe,42,16,18,38,2
Joy,26,26,6,2,2
Joe,41,41,15,38,4
Mel,26,44,3,14,2
Joe,11,4,32,47,5
Sam,30,26,14,9,1
Joy,33,5,5,31,5
Mel,30,33,31,3,5
Sam,3,1,40,29,3
Sam,4,10,14,2,1
Joy,45,42,2,46,4
Sam,47,45,1,39,4
Joe,17,15,42,7,5
Joy,5,17,20,28,4
Joe,20,33,1,20,3
Joy,14,32,13,22,3
Sam,4,7,5,34,1
Joy,1,29,36,27,1
Joe,9,3,19,7,2
Joy,40,36,2,6,3
Jill,33,9,40,28,2
Joe,46,45,12,41,2
Mel,3,2,2,8,4
Joe,10,3,26,25,5
Jill,36,2,48,5,3
Mel,34,13,45,13,4
Joe,20,28,34,45,2
Jill,20,7,33,1,4
Mel,41,39,9,14,5
Mel,17,45,38,5,3
Joe,47,5,20,23,5
Joe,20,46,43,35,2
Joy,48,30,25,32,2
Jill,43,41,33,33,2
Jill,6,16,3,30,2
Joy,38,11,24,33,5
Mel,14,29,21,8,2
Joy,9,8,44,6,1
Joy,47,4,4,19,2
Joy,40,7,13,5,1
Joe,13,48,16,20,5
Jill,4,1,17,42,3
Joe,15,37,26,23,1
Joy,27,35,19,34,3
Joy,46,24,47,43,2
Mel,2,20,1,16,5
Jill,31,26,3,47,4
Joy,50,33,6,23,2
Joy,50,17,34,17,5
Joe,12,14,15,7,2
Joy,23,4,50,17,2
Joy,41,28,10,21,5
Jill,42,12,44,3,3
Sam,43,49,16,9,1
Jill,24,43,36,28,1
Joe,38,18,32,49,3
Joe,37,10,37,50,4
Mel,42,14,46,6,1
Joe,39,37,22,39,3
Joe,8,44,12,41,4
Sam,39,21,17,14,2
Mel,2,29,49,22,1
Joe,6,32,44,6,5
Jill,16,40,9,36,5
Joe,11,25,42,2,2
Joe,30,4,1,42,5
Joe,19,28,8,17,4
Mel,48,3,15,15,1
Joe,19,49,41,19,2
Mel,40,10,9,42,2
Jill,13,38,44,48,5
Joy,38,19,40,31,5
Jill,34,39,40,24,3
Sam,10,12,27,21,2
Joy,28,12,44,25,1
Mel,1,10,6,46,2
Mel,16,31,38,34,1
Joy,7,46,6,11,3
Joy,7,20,19,24,2
Joe,22,44,22,20,3
Mel,33,41,17,44,2
Mel,16,30,13,7,5
Sam,31,39,25,26,3
Joy,3,45,50,39,1
Sam,10,19,46,29,2
Sam,13,22,47,16,4
Jill,35,23,36,1,1
Sam,7,50,25,11,1
Joe,46,29,47,21,1
Joe,50,6,38,34,2
Joy,13,37,22,40,1
Joe,37,25,33,42,3
Joe,13,39,44,18,3
Sam,27,31,37,45,1
Mel,16,36,33,19,3
Joy,24,18,4,45,2
Sam,12,38,39,11,1
Joy,26,40,42,29,4
Joe,28,37,44,40,2
Mel,4,31,17,12,4
Joy,16,49,35,46,2
Mel,46,42,50,48,4
Jill,45,49,8,30,1
Jill,17,25,29,12,1
Joe,25,16,1,43,3
Jill,43,36,25,10,4
Jill,27,4,25,40,3
Joy,11,4,48,34,2
Sam,20,21,42,4,3
Joy,20,32,50,39,4
Jill,16,10,48,43,5
Joe,8,22,44,40,5
Sam,44,9,39,13,5
Mel,24,36,32,44,2
Mel,32,45,29,34,2
Joe,34,35,19,35,4
Jill,32,14,26,11,3
Sam,22,33,35,27,4
Mel,41,39,40,13,4
Joe,33,9,49,20,1
Joe,13,28,19,9,4
Sam,23,50,18,21,1
Sam,41,47,14,31,2
Joe,10,16,32,12,2
Mel,5,10,20,23,1
Sam,6,11,18,43,4
Jill,36,34,45,13,4
Jill,6,36,41,31,5
Sam,19,47,42,5,5
Mel,26,7,31,17,5
Sam,46,24,27,28,4
Joe,18,9,2,50,1
Sam,21,16,9,49,1
Jill,45,20,24,20,2
Joy,32,50,12,40,5
Jill,24,34,12,17,3
Joe,2,50,1,2,3
Joe,46,19,25,20,2
Mel,31,10,9,35,5
Mel,24,33,38,40,3
Jill,16,47,16,2,4
Jill,15,25,15,50,1
Jill,39,36,31,27,1
Joy,43,23,25,2,4
Joe,15,11,38,6,1
Sam,16,1,13,41,1
Jill,28,40,2,11,3
Jill,42,31,11,1,1
Sam,3,50,17,8,5
Joe,17,50,32,17,1
Joe,28,21,38,33,5
Joe,6,30,1,13,1
Mel,44,29,39,9,3
Sam,40,37,6,25,5
Joe,41,11,32,2,2
Joy,7,26,27,35,3
Joy,40,43,12,33,5
Mel,5,19,36,33,3
Jill,50,27,12,41,2
Mel,13,35,49,35,5
Jill,10,33,17,19,4
Jill,26,36,14,35,3
Joe,7,41,44,7,2
Mel,13,17,28,29,1
Sam,22,42,31,42,4
Joy,35,44,46,21,4
Sam,36,6,28,42,4
Jill,2,13,45,50,5
Sam,9,27,36,14,1
Jill,32,46,37,12,5
Jill,4,12,39,11,5
Sam,36,2,43,16,1
Joe,41,3,10,9,1
Sam,6,33,35,8,4
Jill,28,24,26,10,4
Sam,21,44,30,26,5
Mel,48,8,27,39,2
Joy,5,20,40,38,5
Joe,39,36,20,40,1
Jill,24,40,46,26,2
Sam,40,30,25,15,1
Mel,45,26,24,11,1
Sam,22,28,24,24,5
Joe,30,22,14,45,2
Joy,7,38,29,9,5
Sam,15,1,28,20,4
Jill,35,35,1,40,1
Joy,50,30,26,47,5
Mel,6,41,30,41,2
Joy,5,21,42,22,1
Joe,44,15,25,10,5
Jill,20,46,45,10,5
Joe,29,27,44,2,4
Joe,41,34,27,46,3
Joy,25,1,31,23,2
Mel,47,1,6,44,4
Jill,38,25,45,3,3
Mel,20,11,13,12,1
Jill,43,17,6,45,3
Sam,26,46,50,28,4
Jill,34,35,28,32,1
Jill,5,40,7,44,5
Joy,4,18,27,18,1
Jill,2,9,19,39,3
Mel,7,40,29,39,3
Sam,2,35,43,23,1
Jill,31,29,36,19,5
Joe,34,33,48,29,2
Jill,29,41,28,15,4
Joe,14,6,47,2,4
Mel,5,29,27,30,5
Jill,12,43,19,41,3
Mel,42,48,35,18,2
Mel,7,22,8,37,3
Joe,33,21,6,26,5
Jill,26,4,28,40,2
Jill,34,2,43,36,3
Sam,17,39,46,24,1
Mel,47,28,13,29,2
Sam,34,23,5,2,4
Joy,50,3,4,14,3
Jill,33,5,1,33,4
Joy,38,26,16,10,4
Sam,25,7,35,48,2
Joy,38,28,22,1,4
Mel,24,2,48,11,5
Jill,20,4,14,35,5
Mel,2,28,18,39,1
Sam,1,3,39,14,2
Joe,30,49,41,30,2
Sam,17,8,25,3,1
Mel,30,14,2,6,4
Jill,5,24,33,33,2
Sam,41,13,3,38,4
Sam,21,18,6,31,2
Mel,14,28,47,7,1
Joy,8,9,5,11,2
Sam,43,14,29,46,4
Joe,46,1,17,31,5
Joe,40,10,15,18,4
Jill,38,39,41,42,5
Mel,38,27,40,22,1
Joy,34,26,31,34,2
Joy,40,7,16,28,3
Jill,19,41,1,48,4
Jill,9,6,20,40,5
Sam,31,34,39,38,4
Sam,48,17,12,49,2
Jill,3,14,13,13,2
Jill,47,8,12,6,5
Joe,11,31,36,1,2
Joe,12,7,49,46,3
Joe,49,47,4,50,5
Sam,30,37,6,34,4
Mel,30,14,19,30,1
Sam,42,21,1,48,3
Mel,5,26,21,13,3
Jill,7,11,31,40,1
Joe,2,1,14,21,3
Mel,14,13,26,16,2
Jill,39,33,40,48,5
Joy,12,27,41,34,4
Mel,44,46,48,44,4
Sam,12,40,33,30,5
Joy,40,22,49,1,4
Joy,20,36,29,9,5
Joy,8,1,49,3,3
Sam,9,29,26,48,1
Joy,22,16,45,42,4
Joe,46,43,5,44,4
Jill,18,12,22,26,3
Joe,40,39,40,50,2
Joe,30,23,46,5,2
Mel,9,28,34,45,3
Joe,29,32,23,33,5
Mel,22,19,21,24,4
Jill,43,10,33,22,5
Sam,42,41,42,11,1
Joy,25,18,43,39,4
Sam,10,3,9,35,2
Jill,47,1,32,24,2
Mel,39,14,30,40,3
Mel,40,9,30,27,3
Joe,11,27,42,46,3
Jill,12,44,8,38,2
Jill,15,22,50,24,4
Joe,9,8,35,15,5
Jill,4,11,29,17,2
Sam,25,2,20,38,3
Mel,3,45,47,34,5
Mel,22,44,19,39,5
Joe,49,41,4,16,3
Mel,31,43,6,23,4
Joy,28,6,38,22,5
Joy,45,4,39,3,1
Mel,18,35,49,37,3
Jill,8,20,43,29,4
Sam,36,24,30,5,2
Mel,2,29,23,11,5
Mel,14,40,22,16,5
Sam,5,32,27,31,4
Joe,49,42,43,13,3
Jill,45,32,41,27,1
Sam,6,29,6,9,3
Jill,27,32,41,15,5
Mel,35,46,41,36,3
Sam,2,35,43,24,5
Sam,32,11,22,18,4
Joe,45,49,3,8,1
Jill,48,32,4,29,2
Joe,9,40,36,34,3
Joe,23,25,10,2,3
Mel,28,40,30,3,1
Mel,29,38,29,32,3
Joe,8,25,19,36,5
Joe,36,32,46,36,2
Jill,31,11,41,44,2
Joe,48,3,20,8,2
Jill,27,38,6,19,3
Joy,21,8,25,21,5
Sam,27,15,21,11,2
Joe,17,1,30,6,1
Joe,36,23,5,46,1
Joy,6,23,34,41,5
Mel,7,38,46,26,3
Jill,34,20,30,45,3
Mel,46,48,50,19,5
Joe,1,19,17,26,5
Joe,12,16,39,40,5
Mel,11,24,36,26,3
Joy,3,37,26,28,5
Jill,32,50,1,39,3
Mel,18,24,17,29,5
Joy,39,30,18,20,2
Sam,29,39,18,23,1
Joy,38,31,29,30,2
Jill,29,6,33,12,5
Jill,32,45,41,5,4
Joe,41,20,17,43,3
Jill,21,20,39,35,1
Mel,43,33,21,43,1
Joy,42,24,17,13,4
Jill,19,47,11,48,5
Joy,3,22,46,2,3
Sam,20,33,13,26,3
Sam,8,50,46,3,3
Jill,7,45,32,23,5
Joy,8,31,10,29,2
Jill,20,20,5,42,4
Mel,36,42,40,44,2
Joy,34,7,10,21,2
Mel,35,23,23,48,5
Joy,24,41,19,29,3
Jill,18,8,6,49,4
Joy,18,46,38,5,1
Mel,7,40,46,31,2
Jill,37,29,34,42,3
Mel,35,2,16,42,4
Jill,35,29,2,43,3
Joe,20,41,47,41,1
Sam,13,14,25,2,1
Jill,26,26,3,15,2
Sam,47,29,44,6,5
Mel,25,39,2,44,4
Jill,43,33,3,46,3
Joe,27,14,14,4,1
Mel,47,28,13,30,3
Jill,20,20,24,12,4
Sam,17,32,36,27,3
Jill,48,14,41,29,5
Joe,38,30,14,22,3
Joe,5,7,47,41,1
Sam,15,29,4,32,1
Joy,36,18,49,41,1
Jill,47,2,42,3,1
Joy,28,19,43,49,2
Sam,48,47,36,13,1
Sam,26,2,38,42,4
Mel,34,36,3,15,5
Joy,49,41,22,34,2
Jill,23,16,14,20,2
Sam,42,34,49,39,4
Joy,27,40,9,12,3
Mel,33,8,6,43,4
Joy,6,22,47,8,5
Joy,29,10,6,42,2
Mel,13,42,25,20,2
Joe,40,32,47,33,5
Sam,7,18,4,49,3
Joy,39,45,49,45,5
Mel,37,48,9,18,3
Jill,9,30,9,15,4
Jill,5,1,4,24,3
Joe,1,33,10,17,2
Joe,47,46,45,4,3
Joe,3,49,31,21,2
Sam,34,44,21,3,2
Joe,42,28,47,40,4
Joy,11,31,50,47,3
Joy,2,11,48,19,1
Joe,47,1,48,21,3
Sam,9,30,19,5,4
Joy,32,12,40,31,5
Sam,21,16,42,15,5
Joy,47,8,26,34,1
Joe,44,14,26,21,5
Sam,36,13,41,38,3
Joy,28,46,17,33,1
Joe,48,7,1,12,3
Mel,21,28,35,10,4
Mel,31,11,40,32,2
Jill,44,4,48,43,4
Joy,40,2,35,50,2
Jill,8,34,12,38,5
Joy,4,41,26,31,5
Sam,31,6,6,40,4
Jill,4,38,4,31,1
Mel,30,44,14,25,3
Joe,21,30,24,10,2
Joe,20,5,45,28,2
Mel,31,40,46,14,2
Mel,4,9,26,23,1
Joe,48,22,35,50,2
Sam,20,33,41,31,4
Joy,3,25,32,3,4
Joe,16,42,41,48,3
Joe,43,44,3,13,4
Joe,48,49,20,26,5
Mel,4,29,22,17,4
Joy,32,22,45,4,1
Mel,41,5,48,33,5
Sam,29,13,31,47,3
Jill,33,37,16,11,4
Joy,26,25,21,3,5
Sam,15,44,33,19,2
Joy,39,34,28,28,3
Joe,37,29,23,40,3
Mel,38,31,1,32,3
Joe,4,37,42,8,4
Joy,13,16,8,24,1
Joy,46,18,12,14,1
Sam,46,6,14,20,2
Jill,16,38,48,29,2
Mel,46,12,4,25,2
Joe,11,35,2,8,3
Sam,45,31,16,30,3
Joe,43,47,3,31,1
Sam,19,40,1,27,1
Joy,2,31,38,35,1
Mel,16,7,20,41,4
Joe,16,33,37,30,3
Mel,1,2,42,14,2
Joy,48,36,24,30,3
Joy,6,39,12,21,4
Mel,48,21,24,18,3
Joe,10,1,35,30,4
Joe,40,36,1,42,3
Joe,8,29,6,13,5
Joy,25,43,37,13,3
Sam,26,37,2,14,3
Jill,17,41,28,8,3
Mel,35,48,48,27,1
Joy,33,37,49,1,1
Joe,45,32,49,26,1
Sam,3,19,38,47,5
Joy,12,22,9,40,4
Sam,1,9,31,24,4
Jill,33,20,14,32,4
Sam,16,26,10,28,3
Mel,12,42,13,36,1
Mel,21,5,31,27,1
Joy,27,36,21,17,5
Mel,24,33,1,11,4
Sam,27,38,41,21,5
Mel,15,6,19,1,4
Sam,16,10,27,35,5
Jill,7,32,35,19,5
Joy,30,45,27,14,1
Joy,36,29,20,42,2
Mel,9,40,28,5,3
Jill,43,45,1,39,4
Jill,30,14,34,39,5
Mel,20,26,47,17,2
Jill,15,35,29,48,4
Sam,8,11,37,23,2
Sam,8,7,23,34,3
Mel,46,12,5,25,5
Mel,9,42,30,5,5
Sam,42,49,42,22,3
Sam,17,22,37,13,5
Joy,37,23,49,45,5
Joy,25,15,27,33,5
Joe,31,41,13,31,1
Jill,11,16,7,26,4
Joy,7,1,15,6,1
Joy,3,35,39,50,5
Jill,21,50,20,4,4
Joy,10,35,45,11,1
Sam,3,2,30,41,3
Sam,27,39,24,23,4
Jill,26,18,11,19,3
Joe,23,9,36,37,3
Mel,18,35,1,46,4
Jill,23,2,15,40,4
Joy,31,42,46,48,4
Joy,3,26,19,45,2
Mel,36,23,29,37,1
Jill,12,40,13,35,4
Sam,45,41,19,8,3
Joe,7,37,44,40,2
Joy,31,20,17,5,4
Jill,13,47,15,18,4
Jill,1,31,49,38,1
Jill,34,28,12,35,5
Joe,39,39,13,37,1
Joe,14,38,16,29,1
Jill,9,36,19,20,5
Jill,6,15,13,5,3
Mel,21,16,38,26,2
Jill,33,33,8,45,1
Jill,38,7,33,45,5
Sam,11,8,48,39,4
Sam,6,38,39,24,2
Sam,10,18,23,23,4
Joy,26,10,41,49,4
Joe,26,40,10,34,5
Mel,9,28,44,24,1
Mel,39,37,27,47,5
Joy,6,33,28,27,2
Joy,4,28,17,35,1
Joy,28,18,43,9,1
Joe,43,25,16,2,5
Joe,15,18,4,12,4
Sam,33,41,18,8,2
Jill,15,30,10,18,5
Jill,30,26,20,35,5
Mel,27,18,38,46,5
Joy,31,34,48,15,4
Jill,36,9,16,44,5
Joy,37,11,22,26,3
Sam,6,23,9,17,1
Sam,38,34,26,35,4
Sam,3,25,40,17,4
Joy,16,18,18,48,2
Mel,18,15,22,26,2
Mel,29,5,2,40,2
Jill,6,5,7,49,5
Sam,26,6,3,44,2
Mel,38,33,30,32,3
Mel,30,43,26,36,1
Jill,5,31,35,12,5
Joy,18,7,27,30,2
Mel,23,8,31,28,4
Mel,48,19,46,45,4
Sam,46,5,17,27,4
Joy,17,27,44,20,5
Joy,20,3,19,37,4
Joy,16,1,16,14,2
Joy,28,49,39,10,3
Joy,12,38,31,2,1
Mel,36,29,34,22,2
Joe,1,33,44,11,3
Sam,32,46,24,6,3
Joe,8,23,28,9,2
Joe,44,27,27,11,3
Mel,14,15,41,38,3
Joy,26,33,10,8,1
Joy,43,22,12,43,4
Sam,16,44,9,25,4
Mel,26,49,6,30,4
Jill,45,46,37,36,2
Sam,13,31,32,1,4
Mel,22,47,35,29,1
Sam,48,3,39,32,1
Sam,10,40,42,32,5
Mel,24,12,17,11,1
Jill,6,20,28,4,3
Jill,6,40,41,45,5
Jill,3,3,26,36,3
Joy,30,32,16,35,5
Joy,44,45,28,44,1
Mel,2,33,21,10,1
Mel,31,15,48,3,5
Mel,26,30,37,14,4
Jill,23,15,13,26,2
Joe,44,25,21,24,1
Mel,21,40,45,15,4
Joy,44,10,42,4,2
Sam,20,30,17,38,5
Joe,4,45,43,50,5
Mel,22,46,36,49,5
Joe,1,35,22,35,4
Sam,47,14,41,1,2
Mel,15,38,24,39,4
Mel,39,24,1,5,2
Jill,40,42,10,16,1
Joe,1,9,44,25,3
Jill,26,50,8,23,4
Joy,9,29,34,21,4
Joy,38,46,42,12,2
Joy,18,18,35,10,5
Jill,4,1,25,36,3
Sam,25,13,26,31,4
Joe,9,46,23,43,3
Joy,22,3,22,13,2
Joe,17,5,48,21,4
Joe,44,30,43,35,5
Joe,15,20,49,35,5
Sam,1,7,38,29,2
Joe,26,40,22,32,2
Joe,30,37,41,44,5
Sam,28,34,24,17,4
Jill,3,3,27,25,1
Mel,24,31,44,26,3
Jill,50,38,3,12,4
Joy,40,19,34,49,1
Joy,50,41,14,1,5
Joy,42,37,33,5,4
Sam,27,5,22,16,1
Jill,28,12,50,24,5
Jill,14,46,35,32,4
Sam,16,22,36,45,4
Sam,9,6,13,48,4
Joy,13,37,30,7,2
Sam,44,39,5,12,4
Jill,49,39,13,6,5
Joe,17,7,31,43,1
Mel,33,15,47,30,3
Jill,38,9,24,39,2
Jill,42,7,12,48,5
Joy,36,41,42,45,3
Joy,16,12,46,50,1
Joy,21,5,37,38,2
Joe,1,5,7,30,2
Mel,19,21,35,14,2
Jill,21,41,16,3,2
Joy,38,12,23,22,4
Jill,3,46,40,31,3
Jill,16,24,30,27,1
Mel,10,16,6,25,3
Mel,40,40,48,5,5
Jill,50,49,23,28,2
Joy,34,40,6,26,2
Mel,50,45,43,17,2
Joe,17,15,2,37,4
Joe,5,14,24,40,1
Jill,48,29,13,16,1
Jill,48,37,7,36,2
Mel,47,37,4,10,4
Jill,11,35,17,50,5
Joy,22,37,5,17,5
Sam,37,32,18,2,2
Jill,48,2,6,26,4
Sam,42,13,28,38,2
Sam,26,50,35,6,5
Jill,16,46,49,23,3
Sam,39,35,32,50,2
Sam,29,40,10,29,2
Mel,25,6,3,11,5
Joe,3,31,19,10,2
Joe,13,14,39,32,5
Mel,48,34,41,48,4
Joe,25,5,42,3,5
Jill,3,13,46,9,2
Joy,34,30,49,21,5
Mel,31,10,17,29,1
Sam,24,49,48,9,5
Joe,49,13,13,31,2
Sam,31,17,18,12,5
Jill,49,5,39,39,1
Jill,28,22,9,9,1
Mel,7,13,8,21,4
Jill,49,32,6,37,3
Joe,50,38,49,38,4
Joy,23,31,19,19,3
Joe,9,24,23,27,3
Mel,50,18,26,35,1
Joe,23,27,26,33,3
Sam,1,3,44,37,4
Joy,16,47,8,21,3
Jill,44,11,9,16,5
Mel,46,43,9,28,1
Mel,45,18,16,13,4
Sam,41,22,32,6,5
Sam,45,10,34,43,3
Joy,31,50,24,23,3
Joy,41,17,44,35,1
Joy,20,1,11,11,2
Joy,44,40,28,22,1
Joy,20,29,49,6,3
Joy,16,27,17,44,5
Joy,9,16,4,5,5
Joe,41,32,17,9,1
Sam,2,44,41,14,3
Mel,39,22,8,20,2
Mel,24,45,34,17,3
Joe,9,45,9,26,5
Jill,36,14,27,32,3
Sam,32,16,13,19,3
Jill,39,47,20,26,4
Sam,23,27,20,18,3
Jill,39,11,9,6,3
Sam,34,3,1,48,2
Sam,14,50,25,33,1
Joy,32,40,39,24,1
Sam,13,11,29,27,1
Sam,15,3,2,6,1
Joy,11,34,31,8,2
Mel,47,29,30,34,1
Jill,30,40,20,26,4
Joy,5,48,3,50,1
Sam,43,27,34,27,5
Joy,47,22,47,35,4
Joe,35,25,17,40,1
Mel,8,22,34,34,5
Joy,30,47,24,15,5
Joe,47,11,21,38,3
Sam,9,13,50,39,3
Joe,30,20,22,49,5
Mel,27,33,12,48,2
Joy,17,23,22,30,1
Joe,43,19,12,48,2
Joy,6,25,23,32,4
Jill,21,43,3,38,4
Joe,20,37,11,16,3
Joy,1,34,37,36,5
Joe,31,39,20,1,2
Mel,11,20,50,33,5
Joe,27,1,43,32,1
Sam,17,34,35,13,5
Jill,15,1,27,16,5
Mel,31,10,20,39,1
Jill,39,23,2,43,4
Joe,23,44,41,15,4
Joe,32,24,29,42,2
Sam,15,21,13,20,5
Joe,43,46,7,21,5
Sam,24,24,38,32,4
Mel,17,47,3,24,2
Jill,4,7,11,25,1
Mel,15,29,46,39,4
Joy,37,36,6,20,2
Joe,6,15,18,26,5
Joe,13,38,19,29,1
Sam,21,45,32,32,4
Mel,33,39,27,19,1
Sam,44,11,42,19,5
Mel,48,13,13,17,4
Sam,22,30,39,15,5
Sam,8,13,10,25,3
Jill,23,49,11,11,2
Joe,45,35,23,23,5
Jill,34,47,26,1,5
Mel,49,34,47,8,4
Joe,3,33,9,34,2
Joy,21,37,16,18,3
Joy,6,25,25,34,4
Mel,10,44,15,19,5
Sam,26,4,11,26,2
Joy,20,7,35,11,2
Sam,32,30,31,30,5
Joy,12,1,33,11,2
Sam,35,22,40,16,5
Mel,38,4,5,47,2
Joe,32,27,21,12,2
Sam,1,33,25,34,5
Jill,6,43,8,2,3
Joy,38,25,31,19,2
Mel,3,15,10,3,3
Sam,43,3,21,19,5
Jill,10,15,33,49,2
Jill,8,6,3,19,5
Joe,48,44,21,45,1
Mel,46,18,8,36,1
Mel,17,31,9,20,3
Jill,20,31,41,1,1
Sam,36,30,38,41,4
Mel,12,10,44,18,2
Joe,27,9,26,7,2
Jill,44,42,33,14,5
Jill,26,13,22,13,4
Mel,12,39,48,23,1
Joe,3,49,3,49,3
Joe,6,40,24,28,1
Joy,20,3,14,10,3
Joy,26,31,7,19,2
Sam,2,37,20,25,1
Mel,33,6,13,1,1
Mel,9,24,17,20,5
Mel,21,39,29,20,3
Sam,48,26,39,42,4
Sam,5,18,39,21,3
Joy,3,12,18,43,4
Jill,47,5,4,3,1
