Mel,18,32,24,2,1
Sam,5,8,12,39,4
Mel,35,37,43,14,4
Joy,30,38,42,14,3
Jill,35,32,21,27,5
Sam,35,42,3,40,2
Mel,36,3,6,17,1
Jill,36,37,20,3,1
Joe,37,28,27,12,3
Jill,13,48,3,3,1
Joe,17,17,14,24,3
Sam,16,45,24,35,3
Sam,11,48,4,30,4
Mel,46,40,29,46,3
Joy,15,49,14,15,4
Joe,1,24,44,50,4
Joy,36,26,47,14,3
Joe,26,42,8,34,4
Joy,13,27,15,25,2
Joe,45,14,23,3,4
Jill,26,41,9,22,1
Sam,31,16,7,50,5
Mel,48,12,9,28,3
Joy,9,15,14,38,1
Jill,1,20,45,40,3
Jill,20,38,33,33,1
Joy,4,5,1,39,4
Sam,5,7,42,12,2
Joy,3,6,21,48,5
Joy,24,11,37,37,4
Mel,35,41,22,32,3
Joe,3,4,21,31,1
Joy,24,11,1,36,2
Joy,26,35,21,8,2
Joy,30,1,3,15,4
Mel,36,41,8,46,2
Mel,4,10,37,14,4
Joy,10,15,15,24,3
Joy,45,39,8,12,4
Joe,35,4,32,1,5
Mel,42,8,37,34,1
Joy,38,34,38,4,4
Joe,48,32,35,20,5
Joe,50,35,41,45,4
Jill,4,29,3,36,3
Joy,25,7,48,19,3
Mel,17,44,8,41,2
Joy,19,37,44,43,4
Jill,46,36,45,24,5
Joe,45,38,21,31,2
Mel,2,20,9,29,5
Sam,14,35,40,48,2
Sam,36,46,10,22,2
Joy,47,22,21,22,5
Jill,11,22,49,28,2
Joe,39,1,34,15,2
Jill,48,49,32,30,2
Joe,39,44,39,50,4
Jill,7,44,27,22,2
Sam,27,23,21,1,3
Jill,37,39,38,46,4
Mel,27,39,9,12,2
Jill,8,46,49,3,2
Sam,31,21,20,16,4
Jill,11,27,8,18,5
Mel,38,3,43,16,3
Joy,8,41,10,16,1
Joy,46,9,38,36,5
Sam,14,27,37,49,3
Joe,49,28,7,8,2
Sam,44,22,40,23,5
Sam,10,46,49,41,3
Sam,23,45,44,14,2
Joy,36,24,46,50,3
Sam,50,32,7,33,4
Jill,32,12,39,38,5
Mel,32,14,44,35,2
Joe,37,5,44,40,2
Jill,13,28,14,3,3
Mel,1,9,35,27,4
Sam,15,12,6,14,5
Joy,12,5,31,25,1
Joy,29,50,21,35,3
Mel,40,35,18,16,5
Mel,12,4,20,7,1
Mel,31,30,46,5,1
Joy,40,27,27,34,2
Sam,33,15,30,23,4
Sam,44,22,7,48,1
Mel,6,37,43,19,5
Sam,23,14,14,34,1
Joy,22,44,7,30,2
Jill,3,50,28,21,2
Jill,32,34,31,5,3
Joe,49,43,46,50,5
Sam,40,26,24,17,5
Sam,35,37,25,43,2
Sam,1,24,33,28,2
Joy,31,13,16,27,1
Mel,26,48,9,41,4
Sam,44,7,3,27,2
Sam,37,47,44,14,2
Mel,24,6,41,36,1
Jill,38,48,3,13,5
Jill,43,19,1,22,5
Jill,38,50,14,21,2
Joe,50,30,23,30,4
Sam,31,22,36,50,1
Joy,20,14,20,3,2
Jill,9,44,30,5,1
Jill,39,15,45,8,1
Sam,4,2,12,50,1
Joy,18,27,17,36,2
Mel,2,19,36,26,1
Sam,23,19,48,29,5
Jill,50,40,29,26,4
Sam,24,44,30,5,2
Joe,42,18,7,11,1
Mel,29,24,39,41,5
Mel,30,31,35,45,1
Sam,20,48,8,3,3
Jill,33,20,43,16,1
Jill,35,6,44,40,5
Jill,31,4,37,3,2
Sam,11,29,30,35,4
Mel,50,38,11,20,2
Sam,37,38,23,28,4
Mel,17,7,33,46,3
Joy,35,37,9,47,1
Joe,16,42,31,40,3
Joy,15,13,8,2,2
Mel,50,26,39,19,2
Joe,33,50,47,17,1
Jill,41,8,48,46,1
Mel,37,7,11,3,2
Sam,24,48,37,9,2
Joy,9,20,25,46,5
Jill,47,14,39,50,2
Jill,16,10,32,20,3
Joe,21,15,18,28,2
Joy,27,35,17,50,2
Sam,42,40,28,15,1
Mel,4,20,29,44,3
Mel,43,9,46,38,5
Joe,31,5,14,23,1
Mel,37,36,40,46,3
Joe,21,15,2,26,2
Sam,49,12,47,4,5
Mel,39,29,19,36,5
Jill,34,42,46,32,4
Joe,6,21,12,23,1
Mel,48,21,8,37,3
Sam,41,36,11,39,2
Joe,46,34,6,12,3
Joy,36,20,26,6,3
Joe,7,40,46,1,1
Joy,26,49,25,40,3
Joe,4,13,35,28,1
Mel,3,23,31,45,5
Sam,11,34,3,43,2
Jill,14,1,25,15,5
Jill,46,49,18,32,4
Jill,45,29,27,40,3
Joy,29,38,41,14,4
Jill,14,2,2,36,4
Jill,45,9,5,49,2
Joy,7,43,32,3,3
Jill,34,14,45,32,1
Joe,14,40,16,21,5
Joe,47,5,14,13,4
Jill,43,25,5,7,5
Joy,25,29,30,42,1
Mel,10,49,1,6,1
Jill,24,39,13,29,1
Joe,4,41,19,50,1
Joe,39,22,49,37,1
Joy,23,6,44,5,1
Mel,6,31,1,5,2
Joe,5,35,20,48,2
Mel,22,14,13,12,1
Sam,26,45,21,50,2
Jill,13,27,36,45,1
Joe,10,20,38,8,4
Sam,48,41,11,27,2
Jill,34,46,13,48,5
Jill,7,35,29,35,5
Sam,14,48,23,4,1
Joy,47,46,45,25,2
Mel,7,47,3,33,5
Mel,11,17,32,43,3
Mel,16,31,13,2,4
Jill,45,15,34,12,3
Jill,32,8,41,8,5
Sam,5,5,49,19,3
Mel,10,19,47,31,2
Joe,41,36,18,40,3
Joy,7,18,40,38,3
Jill,50,45,1,50,3
Joe,23,34,41,16,3
Joe,12,30,48,4,5
Joe,43,18,37,36,5
Jill,25,31,3,8,4
Sam,32,35,4,40,4
Joy,12,9,20,7,5
Mel,27,48,17,49,2
Joy,44,16,16,12,5
Jill,49,24,2,26,3
Jill,8,2,6,7,4
Sam,41,35,24,38,5
Sam,14,18,29,49,5
Jill,16,7,21,17,1
Joy,8,50,38,3,1
Mel,47,9,19,8,4
Mel,36,3,44,30,2
Jill,28,34,42,48,3
Jill,35,37,15,7,3
Joe,7,33,7,3,1
Jill,32,34,3,41,3
Sam,44,46,16,36,5
Jill,15,44,50,49,5
Sam,41,36,45,22,1
Mel,41,25,7,28,1
Joe,35,42,33,6,4
Mel,48,34,48,21,5
Joe,50,12,15,31,3
Sam,40,5,37,35,1
Mel,18,2,15,5,4
Sam,35,30,6,43,2
Mel,30,4,37,2,4
Joe,45,18,20,4,4
Joy,18,14,17,8,3
Sam,3,14,19,11,3
Joe,35,41,15,32,4
Sam,10,15,11,11,4
Jill,45,41,16,46,2
Mel,16,19,2,8,4
Jill,13,50,7,16,3
Joe,23,27,23,29,5
Sam,27,13,29,4,3
Mel,14,13,28,33,4
Joy,26,46,41,37,2
Sam,19,7,11,25,4
Sam,15,47,38,2,4
Joe,15,16,47,18,5
Mel,29,24,2,50,4
Jill,47,36,49,5,2
Mel,43,3,49,19,5
Jill,5,48,9,47,5
Joy,12,12,47,37,2
Joy,11,42,6,34,5
Joe,11,2,12,2,3
Sam,1,2,20,21,3
Joe,9,8,20,9,5
Jill,15,21,23,31,1
Mel,26,11,6,35,4
Joe,50,34,9,23,3
Joy,45,46,31,44,4
Mel,46,41,47,2,4
Sam,16,46,18,23,2
Joy,38,26,36,6,5
Sam,14,38,6,46,3
Joy,34,4,2,12,2
Joe,42,10,35,24,5
Sam,17,25,26,38,3
Joy,18,20,27,45,4
Joy,14,50,33,34,3
Joy,23,39,2,13,2
Joy,6,32,37,6,2
Joy,19,28,32,50,4
Jill,11,48,5,30,4
Sam,20,50,15,7,3
Sam,6,17,47,41,1
Sam,21,15,35,28,2
Joe,14,6,37,27,5
Sam,18,49,48,34,4
Joe,34,4,9,31,3
Joe,35,3,29,40,2
Joe,46,28,36,10,1
Sam,48,25,15,20,5
Sam,3,36,17,16,5
Jill,2,33,36,26,5
Jill,19,38,39,23,2
Sam,50,15,27,2,1
Joy,11,28,24,9,1
Jill,45,28,40,36,1
Mel,46,46,13,33,4
Jill,41,42,5,20,5
Mel,22,25,3,31,1
Jill,36,13,3,13,4
Joy,41,14,15,42,5
Joy,33,46,39,17,3
Joe,36,8,3,49,5
Mel,47,8,8,46,5
Joy,11,30,1,29,2
Sam,12,28,28,6,4
Mel,40,1,38,27,1
Joe,45,23,42,18,3
Mel,46,19,43,8,2
Joy,6,39,2,42,4
Sam,38,16,14,30,4
Sam,6,30,6,41,2
Jill,37,30,49,44,3
Jill,13,2,31,47,1
Jill,42,38,2,41,2
Joy,22,26,11,19,5
Jill,30,5,43,41,3
Sam,28,19,27,37,5
Sam,24,31,43,9,3
Mel,10,15,5,15,3
Jill,46,31,43,17,1
Sam,18,2,17,33,1
Mel,4,29,42,22,5
Joy,45,31,29,17,4
Joy,33,44,41,18,1
Joy,18,41,18,39,5
Joe,12,19,48,18,4
Joy,17,15,24,39,4
Sam,14,16,48,13,4
Joe,7,50,7,46,2
Joe,11,49,6,5,4
Sam,22,22,29,24,5
Jill,38,26,20,27,2
Sam,14,32,47,15,4
Mel,44,9,2,38,1
Joe,12,50,42,29,5
Joe,47,17,31,25,1
Jill,13,6,15,6,1
Joe,33,2,44,38,4
Jill,5,19,28,19,1
Jill,39,28,28,5,3
Joy,30,33,11,4,4
Joy,38,48,50,12,2
Mel,16,44,7,46,2
Joy,32,23,8,6,5
Joy,4,15,33,26,1
Sam,45,26,10,10,1
Joe,46,25,12,14,1
Mel,47,45,16,18,5
Mel,2,42,6,15,3
Mel,43,17,29,33,1
Joe,29,28,24,9,1
Sam,28,18,31,47,5
Joy,7,49,22,18,5
Joy,47,4,14,15,3
Jill,22,11,39,43,3
Joy,15,6,8,11,4
Joe,3,16,48,34,5
Joe,36,27,33,11,4
Jill,26,44,41,13,3
Joe,20,4,8,48,3
Mel,28,14,35,45,1
Mel,49,3,41,12,5
Sam,38,42,40,27,5
Joy,42,43,15,8,5
Jill,3,16,28,33,3
Mel,29,3,25,28,4
Joy,1,3,35,1,3
Mel,12,45,5,5,2
Sam,18,23,38,28,3
Mel,2,11,26,47,2
Jill,28,32,10,41,4
Joe,28,43,37,13,3
Mel,15,47,6,18,3
Mel,40,35,12,9,4
Joy,30,45,24,12,2
Joe,8,15,15,18,4
Jill,43,41,31,47,5
Jill,49,2,12,12,5
Sam,18,27,47,13,1
Sam,28,30,17,50,4
Jill,7,28,48,50,1
Joy,22,46,44,33,5
Sam,14,25,25,12,5
Sam,10,17,1,48,4
Mel,31,6,48,37,5
Sam,41,20,47,37,3
Sam,13,28,12,38,4
Mel,36,6,28,41,5
Joy,4,5,41,10,5
Joe,4,30,20,48,5
Joy,6,20,42,47,2
Joe,47,19,22,18,4
Joe,3,47,27,33,5
Mel,11,33,50,31,1
Jill,8,24,16,24,1
Joe,16,37,33,39,3
Joy,43,40,9,39,1
Joy,1,14,15,41,4
Joy,28,35,15,28,3
Joe,44,4,35,46,2
Joy,25,33,12,22,3
Sam,35,10,9,16,4
Joy,23,25,17,26,5
Joy,10,10,7,17,4
Jill,47,36,2,34,5
Jill,35,40,26,4,2
Sam,27,16,50,3,1
Joe,4,16,44,5,3
Sam,35,9,33,37,1
Joe,38,42,37,19,1
Mel,8,38,43,11,3
Joy,49,30,9,9,2
Jill,12,27,39,29,3
Joy,8,11,47,45,1
Mel,8,25,1,40,2
Mel,31,24,41,39,4
Jill,46,31,48,19,5
Jill,20,28,11,15,2
Joe,16,49,19,17,1
Sam,9,18,27,3,2
Mel,44,2,10,35,2
Mel,11,29,48,45,5
Joe,42,2,26,16,3
Sam,38,14,39,39,3
Jill,6,41,42,23,2
Jill,6,39,38,38,1
Mel,30,28,6,26,3
Jill,41,14,49,36,3
Joe,31,36,9,26,1
Mel,45,33,47,31,1
Joy,20,19,15,45,1
Joe,50,36,16,43,3
Mel,41,46,40,47,4
Sam,32,5,8,22,5
Sam,15,12,7,10,5
Joy,37,13,27,5,3
Sam,42,50,2,34,4
Sam,42,35,29,3,4
Joy,11,50,4,23,1
Jill,33,28,10,2,1
Joy,42,13,10,38,5
Sam,15,42,21,33,1
Sam,45,42,48,4,4
Jill,6,4,41,3,3
Mel,19,36,32,5,5
Mel,20,50,38,1,4
Jill,24,27,36,3,4
Mel,6,36,14,12,1
Joe,19,38,9,16,2
Mel,21,11,22,27,4
Jill,10,6,43,15,4
Joy,29,34,20,47,1
Joe,5,17,6,20,2
Sam,17,42,38,27,4
Jill,6,34,3,42,4
Sam,29,5,23,23,4
Jill,19,50,19,35,5
Joe,47,35,24,45,1
Jill,5,14,23,23,3
Joy,1,23,49,27,2
Jill,50,1,31,38,2
Mel,5,40,6,44,1
Jill,14,27,26,36,5
Mel,49,26,45,32,3
Mel,47,32,40,39,4
Mel,27,22,50,1,5
Jill,3,27,35,1,3
Mel,2,13,39,31,5
Mel,34,9,25,42,2
Joe,30,4,10,19,3
Jill,38,22,43,1,2
Joe,14,4,2,28,1
Joe,8,28,46,9,4
Joy,13,46,31,46,3
Mel,36,6,3,28,1
Sam,21,30,21,41,3
Joy,19,35,12,50,4
Joe,19,27,12,29,1
Joe,30,5,39,6,5
Joe,26,11,39,2,5
Mel,12,7,2,46,4
Joy,29,38,41,17,3
Mel,6,40,3,43,1
Joe,20,1,46,49,4
Sam,16,49,9,47,3
Jill,7,19,4,10,2
Joe,44,20,26,6,4
Joy,45,34,43,50,4
Joy,45,16,50,47,2
Joe,33,35,6,1,1
Mel,47,3,45,29,3
Joy,33,24,19,34,2
Mel,47,31,50,19,5
Joe,37,3,39,44,2
Joe,5,37,25,47,1
Joy,46,7,22,46,3
Joe,11,32,31,50,4
Jill,1,14,8,5,2
Jill,25,6,10,17,4
Mel,22,36,34,37,3
Joy,37,3,33,4,3
Jill,6,9,28,45,3
Sam,36,13,23,35,4
Sam,40,44,3,10,4
Mel,45,15,26,37,4
Jill,45,18,22,43,2
Sam,43,28,25,36,3
Mel,28,20,16,9,2
Joy,15,28,22,48,4
Sam,31,30,50,14,2
Jill,35,22,3,43,4
Joe,29,25,1,24,2
Joe,28,1,8,19,2
Jill,13,27,32,47,2
Jill,21,16,21,2,5
Jill,15,29,41,39,4
Sam,24,31,4,43,1
Mel,12,26,13,36,4
Joy,31,19,42,26,2
Sam,23,29,16,5,1
Jill,13,31,11,8,2
Jill,36,34,33,2,5
Sam,44,35,31,3,1
Joy,24,11,46,46,2
Sam,38,28,20,28,3
Joe,17,32,6,18,5
Joe,32,5,13,30,3
Jill,50,23,6,16,2
Sam,22,38,40,43,5
Sam,10,27,32,17,2
Joy,32,37,37,37,2
Sam,37,32,15,43,5
Sam,48,29,36,16,5
Sam,19,34,32,2,3
Sam,35,37,13,21,5
Jill,33,32,13,22,4
Jill,25,9,31,10,2
Joe,28,47,36,21,5
Jill,31,24,8,5,5
Joy,6,2,43,17,1
Sam,2,47,46,18,5
Mel,47,29,2,10,5
Sam,48,7,15,14,3
Sam,40,37,47,45,3
Joy,40,48,49,3,2
Sam,4,9,35,33,3
Mel,14,48,8,24,5
Jill,25,42,36,48,1
Joe,50,1,49,24,2
Mel,45,21,34,27,1
Joy,45,35,39,14,3
Joy,28,32,1,12,2
Sam,14,31,28,30,5
Joe,7,14,46,32,4
Mel,30,6,42,29,2
Jill,44,14,26,24,4
Jill,14,4,43,45,4
Joy,11,43,8,16,2
Joe,47,43,48,17,3
Jill,24,16,32,8,3
Mel,29,28,8,2,1
Mel,38,31,9,35,4
Mel,33,15,47,41,2
Jill,12,48,34,44,1
Joy,31,21,43,25,4
Sam,31,19,6,37,1
Joy,25,9,2,8,1
Jill,34,48,25,32,5
Mel,41,2,37,7,3
Jill,24,6,32,27,4
Joy,26,8,21,2,1
Jill,33,24,13,39,5
Joy,49,32,9,32,2
Jill,24,4,41,45,5
Mel,32,40,38,14,4
Joy,16,42,37,9,3
Mel,46,38,32,29,5
Sam,12,31,3,14,3
Joe,39,45,13,48,1
Joy,29,13,20,17,2
Mel,33,6,26,48,4
Joe,41,16,8,48,5
Joe,42,50,18,19,1
Jill,45,39,32,1,2
Sam,43,31,3,26,4
Mel,37,15,37,37,4
Joy,23,6,38,25,3
Mel,18,38,45,8,5
Mel,16,11,48,18,1
Joy,23,37,22,22,2
Mel,23,10,21,14,1
Mel,32,15,47,45,1
Sam,7,21,19,3,2
Jill,44,16,36,13,3
Joe,3,4,14,21,3
Sam,22,4,20,28,5
Joe,5,19,40,45,3
Joe,32,25,3,12,1
Jill,15,10,29,50,1
Jill,40,39,34,26,5
Joe,33,4,29,7,4
Joe,26,16,5,1,2
Joe,30,38,37,4,5
Mel,43,11,29,49,3
Joe,16,44,44,10,5
Jill,4,32,32,43,3
Sam,42,4,8,1,2
Mel,49,6,50,46,2
Sam,19,34,4,31,2
Joy,15,40,5,22,1
Joy,39,6,36,37,4
Jill,40,50,4,10,3
Joe,19,49,33,39,4
Joe,18,38,31,31,3
Joy,50,38,32,49,1
Joy,20,7,24,30,5
Joy,40,49,26,23,2
Sam,42,4,47,40,5
Mel,34,32,26,27,5
Jill,22,39,5,39,4
Joe,22,20,37,5,1
Mel,27,48,46,39,5
Mel,5,28,19,36,2
Joe,6,40,1,22,2
Mel,17,35,42,6,2
Sam,32,48,39,17,3
Joe,41,46,7,23,2
Jill,32,46,38,43,1
Mel,37,12,19,26,4
Sam,33,48,32,16,5
Jill,7,31,14,42,2
Jill,22,45,34,23,5
Sam,19,5,42,33,4
Joe,31,39,46,36,3
Jill,9,33,9,44,4
Mel,7,31,9,28,4
Jill,11,17,12,22,3
Joy,42,24,6,14,3
Joy,8,48,20,25,5
Mel,46,36,23,4,5
Jill,4,30,26,28,4
Joe,8,10,24,30,2
Sam,43,36,5,31,3
Joy,12,45,12,49,5
Mel,21,28,2,11,3
Jill,49,2,42,14,4
Mel,25,21,18,8,5
Mel,34,4,38,9,2
Sam,22,23,32,18,2
Sam,49,21,10,1,5
Mel,17,42,23,38,3
Mel,50,1,30,44,4
Joe,43,32,39,30,3
Mel,45,38,3,18,2
Mel,32,43,10,21,5
Jill,18,25,5,45,4
Joy,39,16,28,43,5
Mel,46,34,23,45,4
Jill,5,17,41,40,4
Joe,41,40,1,48,1
Sam,21,34,26,45,4
Jill,24,8,9,22,3
Sam,29,4,18,7,2
Joy,23,10,7,30,4
Sam,40,11,36,45,1
Jill,50,22,34,2,5
Jill,33,43,28,4,4
Sam,28,42,12,22,4
Mel,25,15,38,3,2
Joe,3,49,4,1,5
Joe,39,9,15,22,2
Sam,6,47,24,33,4
Sam,28,44,8,30,1
Sam,19,6,1,24,4
Joy,25,23,6,47,3
Sam,21,34,17,5,1
Joe,36,50,32,13,5
Sam,45,49,38,42,2
Mel,21,50,13,28,3
Jill,18,6,17,7,3
Joy,46,42,17,29,1
Sam,5,36,32,42,1
Joy,10,46,36,26,2
Jill,18,26,31,31,2
Joy,40,28,30,5,5
Joe,8,26,24,27,1
Jill,25,3,45,3,5
Jill,31,42,4,32,1
Joe,18,26,24,37,4
Joy,44,6,22,4,4
Mel,2,28,48,24,5
Mel,1,50,4,43,5
Sam,42,43,19,2,1
Joe,37,36,11,42,5
Joe,40,38,46,32,4
Joy,11,27,43,23,3
Joe,19,25,16,23,2
Joy,50,3,27,23,2
Joe,34,32,16,41,1
Joy,27,31,39,31,1
Jill,24,49,18,23,4
Sam,8,3,26,32,5
Joe,38,50,45,4,5
Joy,20,3,14,7,2
Joe,28,8,43,11,1
Jill,33,22,45,5,2
Mel,22,31,32,4,4
Jill,10,32,14,12,3
Mel,38,48,29,33,4
Joe,44,9,33,30,5
Joe,17,47,23,39,3
Jill,48,14,12,47,1
Jill,9,2,29,20,3
Joy,33,49,41,38,1
Mel,8,44,50,9,4
Sam,11,38,26,6,5
Joe,34,4,12,15,5
Joy,2,2,22,8,3
Mel,28,17,11,45,5
Joy,43,50,50,22,2
Joy,17,45,1,10,4
Sam,18,14,22,6,1
Joy,41,3,3,9,3
Mel,33,24,5,4,3
Mel,17,33,45,27,4
Mel,12,42,15,41,2
Joe,36,7,32,47,1
Joe,2,12,48,32,5
Joe,41,7,38,13,3
Jill,3,37,20,32,1
Joe,26,36,8,46,2
Joe,19,24,34,40,4
Mel,8,3,21,42,1
Joy,16,39,1,3,3
Joe,31,17,15,44,1
Sam,31,17,3,23,2
Jill,40,30,26,27,1
Jill,32,41,8,24,3
Joy,28,46,48,29,4
Joe,35,11,25,24,4
Joe,4,17,45,19,2
Mel,31,47,50,46,1
Mel,12,6,43,26,4
Sam,33,36,9,37,1
Sam,3,9,19,23,4
Jill,24,36,7,29,2
Jill,25,30,29,23,1
Mel,20,50,18,32,4
Sam,8,49,4,7,2
Joy,8,32,50,3,3
Sam,23,43,12,31,5
Mel,7,39,9,45,3
Sam,38,31,43,40,3
Mel,14,31,33,23,5
Mel,50,6,15,4,4
Joy,14,25,29,41,3
Jill,5,34,18,18,1
Jill,1,24,16,26,1
Jill,33,18,12,42,1
Joe,33,41,44,2,1
Sam,29,45,46,43,1
Joe,36,24,10,17,3
Joe,35,14,25,48,3
Jill,39,15,44,33,5
Joy,13,37,21,42,4
Joy,39,25,14,9,4
Joy,5,45,42,34,3
Sam,49,12,35,43,2
Joy,44,1,13,14,1
Sam,38,31,22,4,1
Mel,41,38,14,33,2
Sam,45,7,49,5,2
Jill,45,9,13,7,5
Joe,49,6,2,36,3
Joy,28,16,18,13,4
Joe,42,12,17,48,4
Jill,19,9,41,48,2
Joy,16,30,18,19,5
Sam,3,11,32,24,5
Jill,50,40,14,25,3
Joe,48,49,5,11,2
Jill,21,12,44,7,2
Jill,37,21,45,33,1
Joe,4,17,6,15,2
Sam,6,3,43,38,4
Sam,49,25,36,2,4
Joe,2,40,39,24,1
Sam,28,46,35,46,2
Joe,10,10,13,9,5
Joy,11,10,6,36,5
Mel,40,31,48,1,3
Joy,16,44,4,41,4
Jill,42,26,6,3,5
Mel,12,15,49,12,5
Jill,50,28,35,13,4
Mel,19,40,14,40,2
Mel,5,31,31,11,2
Sam,44,44,38,40,3
Sam,9,35,17,42,4
Mel,45,39,14,33,4
Sam,23,45,18,37,1
Sam,34,38,43,3,2
Joy,11,47,21,32,3
Joe,2,26,40,26,4
Sam,8,41,12,14,4
Jill,36,34,12,34,4
Jill,32,29,34,13,2
Jill,15,38,25,13,4
Sam,36,17,43,18,1
Jill,6,21,13,16,4
Joe,36,37,40,49,3
Joy,44,49,18,47,2
Jill,47,1,4,48,1
Joy,21,22,11,13,1
Mel,42,45,50,31,4
Mel,40,21,5,25,2
Joe,4,20,26,18,2
Jill,28,32,36,3,3
Joy,12,50,42,25,3
Sam,24,34,49,36,3
Jill,15,32,35,35,1
Mel,22,47,50,6,5
Joy,26,40,14,8,5
Sam,34,9,28,17,2
Mel,36,28,18,26,2
Joy,11,15,6,9,1
Joy,23,28,41,48,3
Sam,4,37,19,42,1
Joy,23,11,1,6,1
Sam,6,26,8,50,3
Sam,22,35,37,1,4
Jill,38,19,15,12,5
Sam,5,48,43,16,5
Sam,37,6,20,11,4
Joe,27,18,38,45,2
Joy,22,32,32,5,4
Joy,22,24,9,40,5
Joe,17,38,19,23,3
Sam,11,5,50,22,3
Joy,10,7,19,28,4
Mel,4,17,27,15,3
Joe,7,29,41,14,3
Jill,12,45,47,24,4
Joy,11,19,17,13,1
Sam,44,29,18,26,3
Jill,1,23,6,34,3
Joe,47,15,25,40,4
Sam,36,15,30,3,1
Mel,41,37,14,16,5
Mel,29,9,32,34,2
Jill,37,6,24,1,5
Mel,41,9,40,23,2
Joe,17,37,28,34,2
Mel,15,9,47,28,4
Sam,11,21,42,12,4
Jill,19,15,41,28,3
Sam,34,31,26,42,1
Joy,30,1,6,18,1
Joy,37,49,20,40,1
Mel,5,1,28,36,1
Jill,21,26,35,49,1
Joe,19,27,10,15,4
Joy,29,6,38,35,2
Joe,12,46,39,32,4
Mel,29,27,44,41,4
Joy,34,41,3,46,2
Joe,44,49,26,43,2
Joe,32,22,1,50,1
Jill,25,33,15,41,1
Joy,22,7,18,16,1
Mel,20,16,21,1,5
Mel,48,1,6,33,1
Jill,7,25,25,33,4
Mel,34,29,22,6,2
Joy,10,7,50,14,3
Sam,21,34,10,17,3
Sam,45,30,31,19,5
Joe,34,31,27,25,4
Jill,46,36,40,12,1
Jill,17,7,18,1,2
Joe,6,22,24,26,1
Mel,33,33,41,9,2
Jill,42,14,20,40,3
Joy,36,22,33,33,5
Jill,30,36,21,24,1
Sam,1,22,35,35,3
Sam,8,50,45,37,1
Joy,19,44,10,18,5
Jill,19,29,3,39,1
Mel,42,15,32,24,4
Joe,47,17,48,33,2
Joe,30,44,9,8,2
Jill,46,44,13,31,3
Joe,40,35,32,32,2
Mel,6,19,9,30,3
Mel,24,38,47,41,4
Sam,13,42,45,20,2
Joe,32,14,5,16,2
Joe,31,10,11,18,3
Jill,41,34,49,16,5
Joy,48,11,46,8,1
Sam,47,23,49,33,2
Mel,37,17,45,45,3
Sam,23,32,15,31,2
