Jill,23,8,36,8,5
Joy,38,6,50,8,2
Sam,32,49,5,3,3
Jill,37,4,37,41,1
Joe,19,41,38,24,5
Sam,38,6,5,44,3
Mel,1,4,46,29,1
Sam,43,49,47,45,4
Jill,14,10,41,31,5
Sam,32,34,47,18,5
Jill,21,38,11,8,3
Joy,14,13,42,10,2
Joe,42,2,24,41,1
Joe,50,40,1,10,4
Joe,24,1,13,49,4
Mel,5,43,45,7,1
Jill,24,3,23,26,3
Mel,44,43,8,44,5
Sam,14,37,31,47,5
Mel,6,31,28,2,3
Mel,29,17,3,47,1
Jill,14,14,20,11,4
Joe,25,43,3,2,3
Mel,41,9,22,4,3
Joe,29,5,39,5,3
Joe,50,21,38,10,3
Mel,4,33,25,23,2
Jill,38,18,32,11,3
Jill,41,6,46,41,1
Joe,39,35,36,42,2
Jill,43,29,37,39,5
Joy,32,10,40,26,3
Mel,30,20,42,9,1
Joy,46,31,25,17,1
Sam,39,45,42,14,4
Mel,20,25,3,11,1
Sam,37,21,28,49,3
Sam,2,20,9,13,1
Joe,24,10,30,3,1
Jill,24,47,10,22,4
Jill,20,37,30,25,2
Mel,38,37,9,46,1
Joy,49,13,46,16,5
Joy,17,17,20,25,4
Joy,50,31,21,21,3
Sam,29,37,41,23,3
Joe,16,47,14,5,5
Jill,4,42,9,50,5
Mel,37,2,45,36,2
Joe,7,30,43,21,5
Joe,10,10,12,5,3
Jill,12,21,46,12,2
Joe,10,27,12,35,3
Sam,40,33,28,16,3
Mel,16,37,16,2,3
Jill,48,40,48,5,5
Mel,19,46,31,22,1
Jill,16,14,47,12,2
Joe,24,26,28,42,4
Sam,34,16,19,38,4
Sam,30,31,31,22,2
Joy,33,2,42,3,5
Jill,2,25,9,9,2
Sam,14,39,17,28,4
Mel,32,45,3,26,3
Joy,34,3,15,12,4
Mel,13,44,11,13,3
Mel,17,44,29,32,3
Joe,48,25,5,4,1
Jill,12,13,50,8,1
Joe,12,33,41,19,4
Joe,42,25,34,44,2
Jill,43,37,16,48,2
Mel,26,31,30,35,4
Joe,35,4,49,49,2
Sam,23,31,9,29,1
Joy,38,29,46,49,4
Joy,12,29,10,37,4
Mel,43,31,46,10,5
Joe,29,34,39,29,2
Mel,30,50,3,34,4
Mel,34,10,34,44,3
Sam,23,29,2,22,4
Mel,48,39,37,3,3
Joe,22,36,28,41,4
Mel,14,33,28,44,1
Sam,18,11,39,29,3
Joy,17,31,20,9,1
Sam,34,32,12,50,5
Joe,33,36,33,40,4
Joe,14,2,26,30,3
Joy,10,23,13,30,4
Joy,4,20,45,25,3
Joy,15,9,2,28,2
Joy,21,45,1,23,4
Mel,21,29,19,29,1
Sam,31,12,49,41,2
Jill,49,46,36,1,2
Joy,21,36,41,49,5
Mel,31,27,4,15,2
Sam,12,19,44,25,4
Jill,42,41,42,33,4
Sam,26,1,22,45,3
Jill,32,3,46,34,3
Joy,45,3,36,44,3
Joy,38,8,29,9,5
Mel,35,34,9,11,2
Joy,34,16,49,48,3
Mel,17,6,24,24,4
Sam,28,50,1,34,1
Sam,38,48,42,16,5
Joe,15,13,45,20,5
Jill,22,37,22,5,1
Jill,7,6,23,27,1
Joe,18,32,46,34,3
Mel,17,23,44,9,4
Sam,48,39,45,45,5
Sam,1,33,36,3,1
Sam,34,41,30,1,1
Jill,49,30,38,39,5
Joy,27,16,40,30,4
Jill,50,14,45,11,5
Mel,1,36,36,13,4
Jill,5,7,39,21,2
Joy,17,28,47,9,3
Mel,11,28,42,9,4
Joe,40,49,8,14,4
Joe,30,14,38,20,1
Sam,45,17,49,23,5
Joy,44,44,21,43,1
Jill,12,31,4,12,1
Mel,11,28,14,29,3
Jill,48,42,12,45,4
Joe,10,25,12,19,1
Joe,18,36,22,2,2
Sam,19,41,5,22,5
Joy,46,21,39,1,4
Joe,41,10,23,16,4
Joy,23,14,18,6,3
Sam,35,49,2,27,2
Joy,10,36,26,48,2
Sam,50,37,40,14,2
Joy,21,26,19,46,5
Jill,28,19,20,50,3
Mel,6,23,43,7,3
Sam,21,11,47,10,3
Mel,30,45,39,41,3
Jill,27,45,25,18,5
Mel,1,44,14,44,5
Sam,9,25,46,16,3
Sam,48,28,10,27,4
Mel,27,10,43,15,1
Mel,15,2,48,9,1
Joy,18,21,22,44,4
Jill,49,30,23,19,2
Jill,24,19,36,3,1
Joe,1,15,16,16,3
Mel,24,29,3,4,5
Mel,11,3,29,2,1
Sam,8,24,29,20,4
Joe,19,44,28,2,1
Mel,41,46,36,50,5
Jill,46,41,5,8,5
Mel,8,9,9,43,2
Sam,17,50,28,50,5
Joy,10,29,48,2,5
Mel,17,31,11,6,4
Sam,45,28,34,29,2
Jill,46,46,50,6,2
Mel,11,16,26,43,5
Joy,30,22,10,25,2
Mel,49,29,28,44,2
Joe,13,39,18,10,5
Jill,8,46,4,35,5
Jill,9,5,1,19,4
Joy,19,4,25,8,4
Sam,32,18,40,25,1
Joe,1,19,36,25,5
Sam,22,21,46,41,4
Mel,32,45,13,33,2
Mel,23,23,36,16,5
Jill,17,49,25,11,3
Mel,43,42,21,46,3
Joe,12,39,24,8,3
Joe,23,18,33,49,3
Joy,25,39,3,33,1
Jill,26,6,33,42,2
Jill,21,5,39,14,1
Jill,10,39,49,15,4
Mel,47,42,32,16,2
Joy,35,46,47,31,1
Mel,49,28,38,32,1
Joe,10,34,41,4,2
Sam,25,6,17,12,3
Jill,42,31,5,46,1
Mel,12,38,35,7,3
Sam,42,12,48,16,2
Joy,28,9,21,24,4
Joe,44,48,16,21,4
Joy,27,44,9,50,1
Joe,5,18,37,47,2
Sam,42,44,28,26,5
Joy,12,8,20,26,4
Joe,45,6,27,17,3
Jill,3,40,31,44,4
Jill,39,14,6,3,4
Sam,35,38,23,16,1
Joe,41,27,2,48,2
Joy,9,49,20,34,1
Mel,5,7,34,14,4
Sam,11,36,49,11,5
Joe,1,36,31,30,1
Joy,49,21,14,47,2
Mel,50,2,47,16,1
Joy,42,25,33,29,3
Joe,42,12,37,18,2
Joy,19,4,48,44,3
Jill,8,11,22,11,3
Mel,8,50,15,1,5
Joe,49,33,4,32,1
Mel,29,18,45,3,5
Mel,48,39,5,8,5
Joy,10,21,36,33,3
Joe,4,10,41,26,2
Mel,4,15,27,37,3
Mel,35,24,19,18,1
Sam,41,19,31,28,2
Jill,37,48,30,50,4
Joy,10,18,49,23,4
Joy,15,20,21,31,2
Joy,25,27,10,4,3
Mel,48,16,1,8,5
Joe,13,6,41,50,2
Mel,48,32,33,39,5
Joy,27,44,40,45,5
Joe,40,7,11,29,1
Mel,41,32,42,38,4
Sam,6,3,33,37,2
Joe,34,3,22,20,5
Joe,22,36,34,31,3
Sam,30,14,4,21,1
Sam,10,27,20,10,1
Jill,9,2,43,23,4
Sam,32,4,12,47,5
Jill,36,14,37,23,1
Sam,46,42,17,21,2
Mel,50,7,23,43,3
Sam,48,16,41,46,5
Mel,38,48,42,40,3
Joy,30,26,38,38,4
Sam,28,40,24,34,4
Joy,21,39,38,35,3
Joy,26,6,26,36,2
Joy,48,21,39,8,2
Sam,2,26,21,30,4
Sam,12,38,37,17,4
Sam,30,15,12,13,5
Mel,38,42,22,4,5
Mel,17,43,23,18,2
Joy,20,43,36,35,5
Sam,18,20,28,27,3
Mel,5,22,31,45,2
Joe,11,3,18,44,2
Jill,10,25,5,2,5
Joe,39,14,33,6,5
Sam,6,18,16,40,1
Sam,13,3,48,40,1
Mel,20,34,21,26,5
Sam,7,6,8,7,5
Mel,12,44,14,35,5
Sam,27,26,34,23,2
Joe,1,45,30,16,4
Joe,1,33,8,40,2
Joy,5,34,11,47,1
Jill,33,45,19,47,1
Mel,37,1,39,18,3
Jill,39,4,43,32,5
Joy,2,25,35,14,3
Joe,20,26,6,46,2
Joe,35,30,48,40,5
Joe,29,11,9,44,5
Joy,2,2,2,17,1
Jill,50,19,16,32,1
Mel,44,23,18,18,1
Joy,40,21,5,3,2
Joe,42,20,3,44,5
Joy,11,49,11,1,3
Sam,45,12,18,12,1
Sam,13,14,21,13,2
Sam,38,22,12,50,3
Sam,20,2,18,4,4
Mel,49,43,2,48,1
Joe,12,6,19,45,2
Mel,20,31,3,39,3
Joy,31,40,33,43,4
Sam,34,20,13,12,2
Jill,15,44,15,17,1
Sam,27,27,15,23,1
Sam,50,42,37,35,4
Joy,6,28,9,6,2
Joy,6,2,31,35,2
Mel,41,40,35,11,2
Jill,42,15,48,38,3
Joy,39,43,17,48,2
Joe,23,15,1,41,2
Jill,49,40,49,11,2
Jill,1,43,17,36,1
Joe,37,8,50,35,5
Sam,32,7,27,37,1
Joe,13,29,38,46,1
Jill,20,25,33,7,1
Joy,24,2,26,9,2
Joe,16,27,50,17,2
Sam,37,40,16,40,4
Joy,39,29,28,43,2
Sam,39,13,2,30,4
Mel,20,2,23,21,1
Joe,47,20,45,26,2
Sam,11,6,35,34,3
Joy,8,17,38,17,5
Jill,2,21,15,17,4
Mel,20,17,49,48,4
Mel,22,36,17,35,4
Jill,25,15,39,14,1
Joe,34,10,18,45,5
Joy,21,42,9,39,2
Jill,42,32,47,13,5
Joy,45,1,46,49,5
Sam,22,16,45,19,3
Sam,28,35,33,37,5
Joe,7,47,30,39,3
Mel,29,25,38,43,3
Joe,5,47,14,26,4
Sam,46,44,21,36,4
Joe,20,14,31,21,5
Sam,19,36,1,39,5
Joe,9,42,10,6,5
Sam,31,11,27,12,2
Sam,32,21,42,12,3
Joy,33,3,40,13,3
Jill,40,15,46,42,2
Mel,2,12,44,1,4
Mel,21,44,13,31,2
Sam,12,48,17,28,5
Joy,12,8,14,43,5
Jill,9,39,25,22,2
Mel,16,26,5,4,1
Joy,8,46,1,12,3
Joe,28,9,46,44,1
Jill,46,30,24,5,1
Joy,11,4,43,24,4
Jill,25,35,50,17,5
Jill,49,10,32,1,4
Joy,49,15,25,42,2
Sam,12,49,6,19,2
Joe,14,33,45,20,1
Joy,9,19,20,25,2
Mel,34,48,31,25,3
Mel,41,3,45,32,1
Sam,44,16,17,44,2
Sam,43,26,21,44,5
Joe,26,46,1,24,4
Mel,28,44,31,14,5
Mel,46,7,50,15,2
Joy,1,28,4,15,4
Joy,18,46,29,8,5
Joy,6,8,8,15,3
Mel,36,40,19,41,1
Joe,46,6,48,11,3
Sam,7,13,18,28,4
Sam,16,19,49,20,1
Joe,5,14,4,14,1
Sam,46,7,35,48,4
Mel,28,21,19,46,2
Mel,42,47,20,4,1
Sam,27,36,30,34,4
Jill,8,25,17,18,2
Sam,13,17,50,46,1
Joy,3,43,40,6,2
Joe,26,6,30,22,2
Jill,49,6,27,30,5
Mel,18,24,30,40,3
Joy,5,2,18,13,3
Joe,4,30,7,5,1
Joe,19,23,43,49,3
Joe,30,2,26,5,4
Joy,41,13,45,36,1
Mel,44,47,21,45,5
Joy,7,5,25,10,5
Joe,23,9,44,46,1
Sam,2,29,4,25,5
Joy,20,15,39,19,2
Joy,24,27,19,22,5
Joe,35,8,1,12,3
Jill,10,24,3,24,1
Sam,44,36,20,33,5
Joy,32,29,18,39,4
Jill,50,8,17,13,2
Joe,42,49,9,46,4
Joe,20,49,40,36,1
Joe,21,25,2,32,2
Jill,34,22,7,44,5
Sam,33,17,19,1,3
Joy,16,41,10,3,4
Sam,1,37,48,45,3
Joe,35,18,43,9,1
Joy,18,37,41,47,4
Joe,14,18,26,11,5
Joy,17,22,20,33,3
Mel,12,8,2,45,5
Sam,1,6,42,50,5
Joy,44,23,10,29,4
Joe,32,42,29,26,4
Jill,47,48,23,13,3
Sam,5,42,11,40,5
Jill,45,30,23,27,4
Joe,35,30,23,26,2
Sam,33,11,43,45,2
Jill,27,4,7,1,4
Jill,20,10,44,16,5
Jill,50,4,45,10,2
Jill,38,26,31,6,2
Jill,6,28,24,47,1
Joe,3,22,9,3,5
Joy,4,9,17,10,4
Joe,36,21,48,16,3
Jill,10,21,9,16,2
Joe,45,18,12,49,3
Joy,21,11,5,38,4
Mel,35,34,50,7,4
Joy,19,45,23,42,5
Joy,4,45,40,38,4
Sam,20,49,26,22,4
Mel,39,47,4,14,5
Joy,3,14,33,8,2
Joe,1,3,3,36,4
Joe,48,33,38,33,2
Mel,44,15,46,18,3
Sam,12,50,27,39,1
Joe,28,34,42,45,5
Jill,26,43,20,34,4
Jill,22,5,48,37,4
Jill,11,45,41,39,1
Sam,46,48,30,25,3
Joe,13,41,5,6,1
Joe,39,30,37,36,1
Mel,28,44,24,30,4
Mel,35,43,43,47,5
Sam,18,47,28,48,3
Jill,25,20,17,34,4
Mel,29,6,42,3,5
Joy,7,20,35,21,5
Mel,16,32,37,49,2
Jill,23,36,39,3,4
Joy,8,47,40,32,2
Joy,34,14,35,43,2
Mel,6,22,6,18,4
Joy,48,42,5,18,3
Sam,48,15,12,47,2
Mel,16,22,12,25,3
Sam,11,21,17,43,3
Sam,47,38,41,27,2
Sam,2,2,27,5,1
Jill,25,49,21,15,2
Joy,28,3,11,7,4
Mel,20,14,2,38,5
Mel,26,44,22,1,5
Joe,23,24,25,42,1
Jill,11,48,34,50,4
Joe,28,30,20,45,5
Joy,6,12,39,29,4
Jill,35,19,45,50,2
Jill,27,1,44,37,4
Joe,26,30,40,36,2
Jill,30,29,30,17,3
Mel,17,11,26,41,1
Jill,35,29,8,36,5
Sam,41,14,38,40,1
Joy,42,9,13,2,5
Mel,31,12,36,16,5
Mel,13,37,35,47,2
Jill,25,33,28,22,1
Jill,32,50,4,2,4
Joe,14,34,24,21,3
Jill,49,34,31,39,1
Mel,35,21,19,39,3
Joy,44,25,27,50,2
Mel,6,17,4,16,4
Sam,32,14,28,29,5
Joe,21,49,27,42,4
Joe,41,35,34,9,5
Joy,10,12,48,50,2
Joe,43,13,30,43,1
Joe,10,26,43,29,2
Joy,9,43,13,7,4
Mel,9,49,20,10,5
Joe,46,15,8,31,3
Sam,44,17,10,47,3
Jill,11,23,50,2,3
Joe,50,50,36,42,2
Joy,45,26,40,18,3
Jill,18,40,8,22,4
Joy,48,39,44,3,5
Joy,30,45,24,48,4
Sam,37,43,34,10,3
Joe,43,7,13,46,2
Joy,15,43,8,30,3
Jill,50,34,29,37,5
Joy,1,40,38,41,1
Mel,43,49,6,43,5
Mel,41,31,6,36,3
Jill,32,47,43,4,4
Jill,36,44,11,14,3
Jill,9,36,7,38,5
Mel,33,42,22,36,1
Mel,48,23,32,46,2
Joy,50,14,49,44,2
Jill,22,24,11,34,5
Joy,13,5,6,34,2
Joy,13,13,35,27,1
Jill,29,38,15,31,5
Jill,38,36,4,46,4
Joy,32,39,32,8,5
Mel,7,44,49,38,5
Joy,8,15,39,10,4
Sam,16,49,13,29,4
Jill,9,22,35,33,1
Joe,47,27,45,37,3
Joe,25,41,7,25,1
Jill,18,28,40,41,1
Sam,38,33,7,13,4
Joe,35,25,48,49,4
Joe,47,43,34,34,5
Mel,17,13,45,18,4
Jill,11,31,28,12,3
Joe,18,32,39,5,1
Joy,5,41,49,20,5
Sam,9,1,38,13,3
Joe,34,13,27,28,4
Joy,24,13,14,41,2
Joy,10,13,26,25,1
Mel,31,31,25,35,4
Jill,7,40,23,12,5
Sam,33,25,36,5,2
Jill,42,15,19,25,5
Joy,41,19,11,40,5
Sam,22,2,13,47,3
Sam,32,12,16,41,2
Sam,23,34,47,21,3
Mel,22,38,2,9,1
Sam,18,35,50,12,2
Mel,4,5,14,12,5
Mel,19,10,12,27,4
Sam,26,42,31,38,5
Joe,43,45,39,16,3
Joe,14,27,50,19,2
Joe,48,36,14,43,2
Jill,20,1,23,21,1
Mel,24,21,14,47,4
Sam,14,18,12,28,1
Mel,6,12,1,35,4
Mel,15,24,11,14,2
Sam,15,8,12,32,5
Mel,13,27,38,17,1
Joe,31,1,10,2,5
Sam,23,43,39,15,3
Mel,17,49,13,17,4
Jill,1,29,23,48,3
Mel,13,28,26,25,5
Joe,27,22,43,36,2
Mel,10,44,26,24,1
Mel,30,47,15,7,4
Mel,43,36,11,37,4
Joe,45,38,29,9,4
Jill,6,28,20,50,2
Joe,19,24,40,38,5
Joy,44,18,50,26,5
Mel,1,49,5,36,2
Mel,20,41,32,6,4
Jill,32,17,33,26,1
Jill,15,45,11,6,4
Jill,10,32,39,28,1
Sam,22,44,27,12,1
Joy,14,9,26,40,4
Mel,40,44,31,34,3
Mel,40,23,25,43,1
Sam,33,21,17,36,5
Joy,38,37,22,17,3
Joe,32,8,16,11,4
Mel,18,4,46,37,2
Mel,2,41,20,21,5
Jill,15,12,6,8,5
Mel,19,32,33,5,2
Sam,26,11,17,16,4
Jill,9,33,21,8,5
Jill,16,15,43,12,5
Jill,16,24,20,48,4
Jill,16,47,15,21,3
Joe,22,17,8,33,3
Mel,36,48,3,26,3
Joy,46,23,21,9,5
Joe,21,38,41,43,4
Sam,12,31,50,7,2
Joe,38,2,3,43,1
Mel,20,1,42,10,5
Joe,11,43,21,17,1
Jill,41,21,42,24,2
Joy,6,10,30,21,1
Sam,50,38,22,25,3
Joy,40,14,4,1,1
Mel,50,33,48,24,3
Joe,42,4,42,23,4
Joy,2,18,29,43,2
Jill,35,26,20,3,2
Mel,9,10,36,16,3
Joy,38,35,16,50,3
Mel,32,37,4,15,5
Joe,45,13,18,27,1
Sam,25,13,9,27,5
Mel,17,10,36,14,4
Sam,46,5,27,17,4
Joe,29,29,9,42,1
Joy,49,16,39,24,3
Mel,26,27,48,15,4
Sam,10,11,32,37,2
Mel,3,35,6,42,3
Jill,32,6,28,33,2
Joe,29,41,6,44,4
Jill,29,47,16,20,5
Jill,11,35,28,24,1
Mel,9,1,37,15,4
Mel,3,17,43,46,5
Mel,27,24,32,49,4
Joe,13,43,25,30,4
Mel,6,14,50,25,2
Joy,40,14,39,32,5
Mel,12,38,41,37,3
Sam,36,6,45,36,4
Joe,4,28,35,16,4
Sam,46,5,18,13,1
Jill,9,14,32,8,1
Jill,43,30,44,37,4
Mel,45,20,29,45,5
Jill,44,5,7,34,2
Joe,13,11,4,35,4
Jill,30,46,16,13,4
Sam,16,28,8,35,2
Joy,47,5,49,28,1
Mel,25,23,13,11,3
Jill,21,11,4,4,5
Joe,46,44,25,39,3
Jill,12,30,46,49,1
Jill,27,28,35,27,5
Joy,49,6,40,16,5
Jill,17,32,30,16,5
Sam,18,47,23,45,4
Mel,12,25,46,2,5
Jill,39,36,10,32,1
Sam,4,19,21,15,5
Joy,43,21,48,3,1
Mel,10,26,21,39,2
Sam,14,23,43,14,3
Sam,11,10,25,18,1
Mel,34,40,28,14,5
Joy,13,32,22,15,1
Sam,43,13,26,15,3
Jill,23,13,42,32,4
Mel,40,31,10,40,4
Joe,18,39,17,4,1
Joe,8,35,32,43,3
Mel,15,38,23,27,5
Jill,50,27,19,47,2
Mel,28,13,27,2,1
Jill,40,6,36,12,3
Jill,45,8,34,29,3
Joe,21,44,26,1,3
Joe,22,12,15,48,4
Joe,26,12,50,36,5
Sam,32,44,33,45,2
Joe,29,17,34,13,5
Joy,47,42,8,44,2
Joe,25,21,10,35,1
Joe,19,12,25,14,2
Joe,14,39,11,11,1
Joe,37,39,47,7,2
Joy,43,21,40,33,4
Sam,26,23,29,25,2
Joe,26,18,22,2,5
Joe,43,34,38,16,2
Mel,33,24,11,28,2
Mel,5,33,20,49,1
Jill,41,28,31,15,4
Sam,44,49,21,11,3
Joe,11,33,10,28,5
Joy,12,12,46,48,1
Sam,47,27,31,45,4
Mel,5,4,5,19,1
Joe,31,41,31,44,2
Mel,44,20,15,35,2
Jill,35,33,8,11,5
Joe,11,13,19,29,3
Mel,9,40,43,9,5
Sam,1,2,45,35,4
Jill,16,1,32,4,1
Mel,34,43,30,9,3
Joy,10,22,23,32,1
Sam,29,50,28,31,5
Joe,31,44,44,9,5
Joe,11,33,34,38,4
Joy,44,32,41,42,4
Jill,35,4,36,38,2
Sam,25,23,23,14,1
Jill,18,8,24,27,4
Mel,24,18,50,48,2
Joy,30,41,17,49,4
Sam,12,12,48,13,2
Joy,24,20,2,19,1
Joy,48,46,24,8,4
Joy,17,9,26,11,1
Jill,42,5,4,20,1
Jill,9,7,1,29,2
Mel,47,14,5,46,3
Jill,7,44,18,13,1
Sam,4,38,6,19,2
Jill,45,37,29,16,1
Joy,43,33,18,43,3
Jill,7,15,34,21,1
Joy,8,31,28,27,4
Jill,7,49,11,39,2
Mel,25,9,14,26,1
Jill,39,47,30,20,2
Joe,11,9,4,3,2
Joy,38,44,9,26,4
Joy,50,23,38,42,4
Sam,4,36,17,44,5
Mel,33,17,14,26,3
Sam,26,48,36,7,5
Joy,16,26,7,23,5
Sam,38,4,4,3,2
Jill,1,9,23,8,1
Mel,26,33,32,37,4
Jill,20,2,2,45,1
Joy,21,48,16,25,5
Joe,8,36,3,20,3
Joe,2,7,21,33,1
Joe,27,15,44,25,5
Sam,48,27,29,14,1
Joy,19,33,42,7,1
Joy,12,39,3,41,5
Sam,21,16,5,3,5
Sam,41,15,33,8,5
Mel,8,20,5,36,4
Sam,18,24,36,36,2
Sam,2,19,20,14,4
Joe,19,32,31,17,2
Jill,44,41,10,27,5
Jill,13,16,50,34,4
Joe,13,3,12,40,2
Jill,29,41,6,20,5
Sam,3,41,36,7,1
Mel,22,19,37,47,5
Jill,24,13,30,15,2
Jill,27,49,45,37,2
Joy,11,39,45,7,5
Sam,35,14,48,19,3
Sam,5,9,4,18,2
Sam,38,3,37,13,1
Jill,29,13,40,3,2
Joy,12,6,23,1,2
Joe,25,30,19,16,5
Joe,30,8,19,45,5
Jill,28,17,24,10,1
Mel,24,37,10,49,2
Sam,35,29,23,21,1
Jill,33,50,4,18,1
Sam,38,21,21,2,5
Sam,28,49,22,42,5
Jill,44,37,31,42,1
Joy,14,23,25,1,1
Sam,25,46,25,36,2
Joe,41,24,1,39,1
Mel,19,37,10,8,4
Jill,6,35,46,33,5
Joe,45,1,29,27,4
Jill,14,29,36,24,1
